,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
1560,2013,1045WHSSCR14EAS,BUCKEYE TERMINALS LLC - BRONX TERMINAL,1040 E 149TH ST,BRONX,BRONX,NY,10455,,,40.80509,-73.90225,NO,,,,,,,493190,,,,,,1313211021720,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.23,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,152.35,0,0,0,0,0,0,152.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.58,0,0,0.23,152.35,0,0,0,0,0,0,0,152.58,,1.24,BUCKEYE TERMINALS LLC,112569892,1561,360050019004003
1561,2013,13305BSCSCMAINS,INTERFACE SOLUTIONS INC,MAIN ST   PO BOX 520,BEAVER FALLS,LEWIS,NY,13305,,,43.883889,-75.431944,NO,,,,,,,339991,,,,,,1313211159001,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,1.07,SUSQUEHANNA CAPITAL ACQUISITION CO,,1562,360499502001036
1562,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211256021,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,83437,0,83437.01,,0.79,LONZA,1643170,1563,360550087021004
1563,2013,14701MRCBR402CH,SKF AEROENGINE JAMESTOWN,402 CHANDLER ST,JAMESTOWN,CHAUTAUQUA,NY,147013802,,,42.09882,-79.22745,NO,,,,,,,332991,,,,,,1313211359017,METHANOL,67561,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKF USA INC,2297661,1564,360130306001001
1564,2013,11222MTRTR498KI,UNITED METRO ENERGY CORP,498 KINGSLAND AVE,BROOKLYN,KINGS,NY,11222,,,40.73385,-73.943,NO,,,,,,,424710,,,,,,1313211193863,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,51.76,113.66,0.04,0,0,0,0,0,0,0,0,0,165.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.46,0,0,165.46,0,0,0,0,0,0,3269,0,3434.46,,0.88,,,1565,360470579002011
1565,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211256045,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0,314,0,0,0,0,0,0,0,0,0,0,314,216,0,216,0,97795,0,0,0,0,0,0,0,0,105579,0,0,0,0,0,0,203374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203904,0,0,314,105721.56,97868.44,0,0,170223,0,0,0,374127,,1.01,LONZA,1643170,1566,360550087021004
1566,2013,14150CHMCN3709R,UNIVAR USA INC - TONAWANDA NY,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.97538,-78.931828,NO,,,,,,,424690,,,,,,1313211120959,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,704,0,5,0,0,0,0,5,1000,0,0,1000,0,0,0,704,0,0,0,5,1709,,0.89,UNIVAR USA INC,102971785,1567,360290084002025
1567,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473549,N-HEXANE,110543,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,1568,361170206002052
1568,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570078,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,IBM CORP,1368083,1569,360270502034030
1569,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211255993,CHLOROTHALONIL,1897456,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,101,101,,,LONZA,1643170,1570,360550087021004
1570,2013,11231MRDHS722CT,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,722 CT ST,BROOKLYN,KINGS,NY,11231,,,40.668894,-74.002438,NO,,,,,,,493190,,,,,,1313211021783,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.02,,0.99,BUCKEYE TERMINALS LLC,112569892,1571,360470053001044
1571,2013,13211SFTYK6741V,SAFETY-KLEEN SYSTEMS (218701),6741 VIP PKWY,SYRACUSE,ONONDAGA,NY,13211,,,43.099162,-76.114451,NO,,,,,,,562112,484220,484230,,,,1313211840703,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,18.25,10.25,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406543,0,0,406543,0,0,0,0,0,0,0,0,0,0,28.5,0,0,28.5,0,0,0,0,0,406543,0,0,406571.5,,1.21,CLEAN HARBORS INC,157793639,1572,360670144002007
1572,2013,13619SLCKC465SC,SLACK CHEMICAL CO INC,465 S CLINTON ST,CARTHAGE,JEFFERSON,NY,13619,,,43.977222,-75.598056,NO,,,,,,,424690,,,,,,1313211796242,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLACK CHEMICAL CO INC,,1573,360450609004007
1573,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211256019,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29944,29944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.4,0,0,0,0,0,26949.6,29944,,0.78,LONZA,1643170,1574,360550087021004
1574,2013,1332WFLCST15SUT,FLOCAST LLC,15 S SECOND ST,DOLGEVILLE,HERKIMER,NY,133291307,,,43.095837,-74.769466,NO,,,,,,,326150,,,,,,1313210952711,MIXTURE,MIXTURE,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.4,FLOCAST LLC,162813526,1575,360430110012012
1575,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570003,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,5,29.1,0,0,0,0,0,0,0,0,0,34.1,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,1,3145,0,1774,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,3179.1,0,0,34.1,0,3145,0,0,0,1774,0,0,4953.1,,1.04,IBM CORP,1368083,1576,360270502034030
1576,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211256033,PYRIDINE,110861,NO,TRI,NO,0,NO,R,Pounds,116,39,0,0,0,0,0,0,0,0,0,0,155,0,1120,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,1182,0,0,0,2752,155,0,0,155,0,89.6,0,0,0,0,0,3782.4,4027,,1.05,LONZA,1643170,1577,360550087021004
1577,2013,11222MTRTR498KI,UNITED METRO ENERGY CORP,498 KINGSLAND AVE,BROOKLYN,KINGS,NY,11222,,,40.73385,-73.943,NO,,,,,,,424710,,,,,,1313211193851,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,28.76,87.17,0.09,0,0,0,0,0,0,0,0,0,116.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.02,0,0,116.02,0,0,0,0,0,0,1817,0,1933.02,,0.94,,,1578,360470579002011
1578,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473754,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,1,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,3.4,0,0,4.3,0,0,0,4.3,12,0,0,12,0,0,0,3.4,0,0,0,4.3,19.7,,1.24,SUPERIOR PLUS ENERGY SERVICES INC.,,1579,361170206002052
1579,2013,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,,,44.923347,-74.078447,NO,,,,,,,311513,,,,,,1313211670815,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,233517,0,233522,,1.36,AGRI-MARK INC,21719893,1580,360339501002011
1580,2013,13901MSTCH71FRE,EMS TECHNOLOGIES INC,71 FREDERICK ST,BINGHAMTON,BROOME,NY,13901,,,42.112644,-75.896644,NO,,,,,,,334418,,,,,,1313210966368,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.5,0,0,0,961.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.5,0,0,961.5,,1.02,NELSON HOLDINGS LTD,,1581,360070004003013
1581,2013,11222MTRTR498KI,UNITED METRO ENERGY CORP,498 KINGSLAND AVE,BROOKLYN,KINGS,NY,11222,,,40.73385,-73.943,NO,,,,,,,424710,,,,,,1313211193887,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,92.02,202.06,0.19,0,0,0,0,0,0,0,0,0,294.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.27,0,0,294.27,0,0,0,0,0,0,5815,0,6109.27,,0.88,,,1582,360470579002011
1582,2013,10461FRDMS1400F,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,,,40.839639,-73.842667,NO,,,,,,,424710,,,,,,1313211351731,N-HEXANE,110543,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1583,360050096002002
1583,2013,10461FRDMS1400F,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,,,40.839639,-73.842667,NO,,,,,,,424710,,,,,,1313211351756,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1584,360050096002002
1584,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628906,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,1015,211,0.8,0,0,0,0,0,0,0,0,0,1226.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,171,0,0,0,0,0,0,2638,3882,6520,0,0,0,0,0,0,0,1397.8,0,0,1226.8,0,171,0,6520,306,0,9425,0,17648.8,,0.94,SI GROUP INC,146710330,1585,360930326021046
1585,2013,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,,,44.923347,-74.078447,NO,,,,,,,311513,,,,,,1313211670789,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.36,AGRI-MARK INC,21719893,1586,360339501002011
1586,2013,12183LYDLL68GEO,LYDALL THERMAL/ACOUSTICAL INC,68 GEORGE ST,GREEN ISLAND,ALBANY,NY,12183,,,42.742157,-73.692494,NO,,,,,,,313230,322121,,,,,1313210967028,ANTIMONY COMPOUNDS,N010,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,0,1830,0,0,0,0,0,0,0,0,0,0,4125,0,0,0,0,0,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955,0,0,0,4710.6,1244.4,0,0,0,0,0,0,5955,,0.72,LYDALL INC,1139963,1587,360010131003003
1587,2013,14701NDRSN17ROS,ANDERSON PRECISION INC,20 LIVINGSTON AVE,JAMESTOWN,CHAUTAUQUA,NY,14701,,,42.09897,-79.25806,NO,,,,,,,332721,,,,,,1313211057082,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5866,0,0.5866,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0.055,0,0,0,0,13.5297,13.5297,0,0,0,0,0,0,0,0,0,0,0.6416,0,0,0,0.424558,0.217042,0,0,0,13.5297,0,0,14.1713,,1,ANDERSON PRECISION INC,2115095,1588,360130304001001
1588,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628944,METHYL ISOBUTYL KETONE,108101,YES,TRI,NO,0,NO,R,Pounds,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,288,2566,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2566,0,0,159,0,2727,,0.94,SI GROUP INC,146710330,1589,360930326021046
1589,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444310,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24885.7,24885.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14078,0,0,0,0,14078,0,0,0,0,0,0,0,0,0,0,0,38963.7,38963.7,,0.24,,,1590,360630235002003
1590,2013,1465WCRSTR1669L,CARESTREAM HEALTH INC ISC B-117,1669 LAKE AVE EASTMAN BUSINESS PARK BUILDING 117,ROCHESTER,MONROE,NY,14615,,,43.196959,-77.628233,NO,,,,,,,325992,334517,,,,,1313211372798,BARIUM COMPOUNDS,N040,NO,TRI,NO,3,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,1239,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,1239,426,0,0,0,0,0,0,1665,,0.55,ONEX CORP,224488265,1591,360550019001013
1591,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473400,BENZENE,71432,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,1592,361170206002052
1592,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628995,PHENOL,108952,YES,TRI,NO,0,NO,R,Pounds,2118,24995,657,0,0,0,0,0,0,0,0,0,27770,0,2916,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79607,40974,120581,0,0,91,0,0,0,91,27770,0,0,27770,0,233.28,1454,120581,15617958,0,294559,2773.72,16065329,,0.94,SI GROUP INC,146710330,1593,360930326021046
1593,2013,1045WHSSCR14EAS,BUCKEYE TERMINALS LLC - BRONX TERMINAL,1040 E 149TH ST,BRONX,BRONX,NY,10455,,,40.80509,-73.90225,NO,,,,,,,493190,,,,,,1313211021670,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,0,98,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,98,0,0,0,0,0,0,0,0,98,,1.24,BUCKEYE TERMINALS LLC,112569892,1594,360050019004003
1594,2013,14414SFTYK1525W,SAFETY-KLEEN SYSTEMS (202802),1525 W HENRIETTA RD,AVON,LIVINGSTON,NY,14414,,,42.91492,-77.704815,NO,,,,,,,562112,484220,484230,,,,1313211840828,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.9,0,0,1855.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.9,0,0,1855.9,,0.92,CLEAN HARBORS INC,157793639,1595,360510302023043
1595,2013,1045WHSSCR14EAS,BUCKEYE TERMINALS LLC - BRONX TERMINAL,1040 E 149TH ST,BRONX,BRONX,NY,10455,,,40.80509,-73.90225,NO,,,,,,,493190,,,,,,1313211021718,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,2,0,0,0,0,0,0,0,5,7,,1.24,BUCKEYE TERMINALS LLC,112569892,1596,360050019004003
1596,2013,10001GDNNWJFKIN,ALLIED NEW YORK SERVICES  INC,J.F.K. INTERNATIONAL AIRPORT BUILDING # 90,JAMAICA,QUEENS,NY,11430,,,40.6475,-73.78675,NO,,,,,,,424710,,,,,,1313210919421,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,13.7,20,0,0,0,0,0,0,0,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,5.23,0,0,18.35,0,0,0,18.35,33.7,0,0,33.7,0,0,0,5.23,0,0,0,18.35,57.28,,1.03,ALLIED AVIATION HOLDING CO,600801539,1597,360810716001061
1597,2013,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,,,43.06052,-73.82364,NO,,,,,,,332431,,,,,,1313210972737,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,4.95,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,6.21,0,0,0,0.7938,5.4162,0,0,0,0.4,0,0,6.61,,0.94,BALL CORP,6419147,1598,360910613022038
1598,2013,14304NCTCR40047,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,,,43.090278,-79.008361,NO,,,,,,,325199,,,,,,1313211085687,PHENOL,108952,YES,TRI,NO,0,NO,R,Pounds,250,90,0,0,0,0,0,0,0,0,0,0,340,0,22500,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,340,0,0,0,0,26900,0,0,22500,49740,,1.2,NIACET CORP,,1599,360630217005003
1599,2013,13148SCPTR11LAM,SCEPTER NEW YORK INC,11 LAMB RD,SENECA FALLS,SENECA,NY,13148,,,42.92053,-76.78737,NO,,,,,,,331314,,,,,,1313211565306,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,48,5,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,7.9,0,0,0,0,0,0,0,2715,203,0,0,0,0,0,2925.9,0,0,0,0,1858,1858,0,0,0,0,0,0,0,0,0,0,2978.9,0,0,53,2918,7.9,0,0,0,1858,0,0,4836.9,,0.96,SCEPTER INC,,1600,360999502001027
1600,2013,14616FSHRS140BE,KIMBLE CHASE LIFE SCIENCE & RESEARCH PRODUCTS LLC,140 BENNINGTON DR,ROCHESTER,MONROE,NY,14616,,,43.21681,-77.63805,NO,,,,,,,327215,,,,,,1313211182124,MERCURY,7439976,YES,PBT,YES,1,NO,R,Pounds,0.058,0.56,0,0,0,0,0,0,0,0,0,0,0.618,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0.688,0,0,0.618,0.0483,0.0217,0,0,0,4.5,0,0,5.188,,1,GERRESHEIMER GLASS INC,556130136,1601,360550018001002
1601,2013,10454CSTLL939E1,CASTLE OIL PORT MORRIS INC,939 E 138TH ST,BRONX,BRONX,NY,10454,,,40.80155,-73.90631,NO,,,,,,,424710,,,,,,1313211024132,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.55,CASTLE OIL CO,144135639,1602,360050019004004
